  9275.597656  1.02928  1.00068  1.02577
  9275.604492  1.02905  1.00073  1.02582
  9275.612305  1.02924  1.00062  1.02576
  9275.619141  1.02977  1.00040  1.02565
  9275.626953  1.03043  1.00012  1.02565
  9275.633789  1.03089  0.99992  1.02577
  9275.641602  1.03091  0.99990  1.02586
  9275.648438  1.03050  1.00009  1.02576
  9275.656250  1.02992  1.00036  1.02551
  9275.663086  1.02952  1.00056  1.02529
  9275.670898  1.02948  1.00062  1.02520
  9275.677734  1.02974  1.00054  1.02518
  9275.685547  1.03005  1.00039  1.02511
  9275.692383  1.03021  1.00025  1.02495
  9275.700195  1.03011  1.00019  1.02473
  9275.707031  1.02974  1.00023  1.02450
  9275.714844  1.02916  1.00036  1.02428
  9275.721680  1.02855  1.00051  1.02412
  9275.729492  1.02818  1.00059  1.02407
  9275.736328  1.02822  1.00055  1.02418
  9275.744141  1.02851  1.00045  1.02441
  9275.750977  1.02870  1.00038  1.02460
  9275.758789  1.02854  1.00042  1.02458
  9275.765625  1.02817  1.00054  1.02433
  9275.773438  1.02800  1.00058  1.02402
  9275.780273  1.02830  1.00042  1.02382
  9275.788086  1.02889  1.00015  1.02379
  9275.794922  1.02941  0.99996  1.02381
  9275.802734  1.02963  0.99996  1.02378
  9275.809570  1.02963  1.00009  1.02376
  9275.817383  1.02954  1.00023  1.02386
  9275.824219  1.02935  1.00034  1.02407
  9275.832031  1.02907  1.00043  1.02431
  9275.838867  1.02885  1.00052  1.02456
  9275.846680  1.02889  1.00059  1.02491
  9275.853516  1.02918  1.00062  1.02529
  9275.861328  1.02950  1.00063  1.02545
  9275.868164  1.02968  1.00062  1.02523
  9275.875977  1.02978  1.00058  1.02478
  9275.882812  1.02992  1.00052  1.02446
  9275.890625  1.03003  1.00047  1.02447
  9275.897461  1.02999  1.00050  1.02468
  9275.905273  1.02980  1.00057  1.02481
  9275.912109  1.02964  1.00061  1.02476
  9275.919922  1.02962  1.00057  1.02461
  9275.926758  1.02967  1.00051  1.02452
  9275.934570  1.02972  1.00046  1.02460
  9275.941406  1.02983  1.00046  1.02488
  9275.949219  1.03001  1.00047  1.02529
  9275.956055  1.03020  1.00049  1.02563
  9275.963867  1.03029  1.00048  1.02575
  9275.970703  1.03029  1.00045  1.02569
  9275.978516  1.03032  1.00038  1.02563
  9275.985352  1.03043  1.00028  1.02570
  9275.993164  1.03057  1.00017  1.02581
  9276.000000  1.03076  1.00007  1.02581
  9276.007812  1.03105  1.00002  1.02575
  9276.014648  1.03136  1.00002  1.02579
  9276.022461  1.03155  1.00007  1.02603
  9276.029297  1.03160  1.00009  1.02641
  9276.037109  1.03168  0.99999  1.02676
  9276.043945  1.03195  0.99978  1.02700
  9276.051758  1.03234  0.99957  1.02709
  9276.058594  1.03255  0.99950  1.02708
  9276.066406  1.03238  0.99964  1.02702
  9276.073242  1.03180  0.99997  1.02696
  9276.081055  1.03096  1.00038  1.02690
  9276.087891  1.03013  1.00072  1.02677
  9276.095703  1.02964  1.00084  1.02654
  9276.102539  1.02974  1.00071  1.02628
  9276.110352  1.03030  1.00047  1.02609
  9276.117188  1.03088  1.00030  1.02601
  9276.125000  1.03115  1.00031  1.02599
  9276.131836  1.03122  1.00040  1.02600
  9276.139648  1.03143  1.00041  1.02608
  9276.146484  1.03188  1.00029  1.02623
  9276.154297  1.03225  1.00014  1.02638
  9276.161133  1.03224  1.00007  1.02647
  9276.168945  1.03187  1.00012  1.02657
  9276.175781  1.03147  1.00017  1.02673
  9276.183594  1.03127  1.00016  1.02686
  9276.190430  1.03125  1.00010  1.02678
  9276.198242  1.03125  1.00004  1.02640
  9276.205078  1.03116  1.00003  1.02580
  9276.212891  1.03097  1.00006  1.02518
  9276.219727  1.03073  1.00011  1.02476
  9276.227539  1.03047  1.00018  1.02464
  9276.234375  1.03025  1.00029  1.02475
  9276.242188  1.03009  1.00037  1.02489
  9276.249023  1.03007  1.00037  1.02489
  9276.256836  1.03022  1.00027  1.02475
  9276.263672  1.03046  1.00014  1.02460
  9276.271484  1.03054  1.00011  1.02458
  9276.278320  1.03030  1.00022  1.02465
  9276.286133  1.02983  1.00040  1.02471
  9276.292969  1.02948  1.00049  1.02469
  9276.300781  1.02954  1.00041  1.02465
  9276.307617  1.02995  1.00021  1.02460
  9276.315430  1.03039  1.00005  1.02451
  9276.322266  1.03050  1.00004  1.02434
  9276.330078  1.03022  1.00020  1.02409
  9276.336914  1.02972  1.00042  1.02383
  9276.344727  1.02929  1.00063  1.02367
  9276.351562  1.02911  1.00079  1.02368
